Geographicarea,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Libya,Mother-to-child HIV transmission rate,Total,2002,73.05,Units,Rate per 100 of Population,Estimated value,Free,68.03,80.88,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2003,68.48,Units,Rate per 100 of Population,Estimated value,Free,62.98,76.14,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2004,67.21,Units,Rate per 100 of Population,Estimated value,Free,62.33,72.76,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2005,65.52,Units,Rate per 100 of Population,Estimated value,Free,61.37,72.24,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2006,62.47,Units,Rate per 100 of Population,Estimated value,Free,57.59,67.99,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2007,60.19,Units,Rate per 100 of Population,Estimated value,Free,56.08,65.08,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2008,58.06,Units,Rate per 100 of Population,Estimated value,Free,53.84,63.17,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2009,55.39,Units,Rate per 100 of Population,Estimated value,Free,51.27,60.69,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2010,52.74,Units,Rate per 100 of Population,Estimated value,Free,48.16,57.04,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2011,51.34,Units,Rate per 100 of Population,Estimated value,Free,46.62,55.1,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2012,49.65,Units,Rate per 100 of Population,Estimated value,Free,45.4,53.43,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2013,48.51,Units,Rate per 100 of Population,Estimated value,Free,44.59,52.5,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2014,47.57,Units,Rate per 100 of Population,Estimated value,Free,43.47,51.31,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2015,46.33,Units,Rate per 100 of Population,Estimated value,Free,41.51,49.87,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2016,26.52,Units,Rate per 100 of Population,Estimated value,Free,19.81,32.94,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2017,25.22,Units,Rate per 100 of Population,Estimated value,Free,17.92,31.88,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2018,18.61,Units,Rate per 100 of Population,Estimated value,Free,14.2,23.09,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2019,26.22,Units,Rate per 100 of Population,Estimated value,Free,19.15,32.11,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2000,41.61,Units,Rate per 100 of Population,Estimated value,Free,37.79,49.58,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2001,41.16,Units,Rate per 100 of Population,Estimated value,Free,37.74,46.25,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2002,40.82,Units,Rate per 100 of Population,Estimated value,Free,37.67,45.55,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2003,41.28,Units,Rate per 100 of Population,Estimated value,Free,38.13,45.59,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2004,41.29,Units,Rate per 100 of Population,Estimated value,Free,37.96,44.53,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2005,41.73,Units,Rate per 100 of Population,Estimated value,Free,38.68,45.79,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2006,41.89,Units,Rate per 100 of Population,Estimated value,Free,38.56,45.58,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2007,42.33,Units,Rate per 100 of Population,Estimated value,Free,39.44,45.82,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2008,42.81,Units,Rate per 100 of Population,Estimated value,Free,39.76,46.23,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2009,43.51,Units,Rate per 100 of Population,Estimated value,Free,40.4,47.07,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2010,43.23,Units,Rate per 100 of Population,Estimated value,Free,40.31,46.77,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2011,40.51,Units,Rate per 100 of Population,Estimated value,Free,37.98,43.21,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2012,41.42,Units,Rate per 100 of Population,Estimated value,Free,38.58,44.85,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2013,41.73,Units,Rate per 100 of Population,Estimated value,Free,38.51,45.43,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2014,41.7,Units,Rate per 100 of Population,Estimated value,Free,38.91,44.7,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2015,41.4,Units,Rate per 100 of Population,Estimated value,Free,38.5,44.42,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2016,40.98,Units,Rate per 100 of Population,Estimated value,Free,38.51,43.96,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2017,39.27,Units,Rate per 100 of Population,Estimated value,Free,36.67,42.83,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2018,36.2,Units,Rate per 100 of Population,Estimated value,Free,33.43,39.44,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Madagascar,Mother-to-child HIV transmission rate,Total,2019,35.16,Units,Rate per 100 of Population,Estimated value,Free,32.04,38.72,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Malawi,Mother-to-child HIV transmission rate,Total,2000,38.18,Units,Rate per 100 of Population,Estimated value,Free,35.36,41.12,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Malawi,Mother-to-child HIV transmission rate,Total,2001,38.03,Units,Rate per 100 of Population,Estimated value,Free,35.41,40.72,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Malawi,Mother-to-child HIV transmission rate,Total,2002,37.94,Units,Rate per 100 of Population,Estimated value,Free,35.26,40.78,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Malawi,Mother-to-child HIV transmission rate,Total,2003,37.9,Units,Rate per 100 of Population,Estimated value,Free,35.2,40.61,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Malawi,Mother-to-child HIV transmission rate,Total,2004,37.45,Units,Rate per 100 of Population,Estimated value,Free,34.82,40.36,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Malawi,Mother-to-child HIV transmission rate,Total,2005,36.72,Units,Rate per 100 of Population,Estimated value,Free,34.22,39.3,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
